ID,Comments,Sentiments,Keyword1,Keyword2
632,He lost his phone and called to cancel service. I told him we would suspend until we hear back from him. He will contact us soon.,,lost phone,service suspension
633,He lost his phone and called to cancel service. I told him we would suspend until we hear back from him. He will contact us soon.,,lost phone,service suspension
636,He lost his phone and called to cancel service. I told him we would suspend until we hear back from him. He will contact us soon.,,lost phone,service suspension
639,Lost his charger and wants to know where he can another ASAP. I suggested local store.,,lost,charger
645,He found a better rate and no contract. He said he could not wait until his contract expired.,disinterest,better offer,cancellation
647,Claims he never received his bill. Was really unhappy that I asked him for his cc. Wanted me to turn on his phone. I switched him to the manager.,upset,bill,service disruption
648,Getting really bad reception with his handset. Hopes this will improve in the near future. Wants to know if this would improve if he switched to 3g.,upset,bad handset,3g
650,Wants to change address.,,update records,address
651,Wanted to know the nearest store location. Wants to buy additional accessories.,,accessories,store
652,He lost his phone and called to cancel service. I told him we would suspend until we hear back from him. He will contact us soon.,,lost phone,service suspension
654,Hopes to get an additional line working by the end of the week for his wife.,,new number,service
656,Wants to add additional lines and phones for his kids. I created the ticket but dont know when someone will get back to him. He asked if I could get back to him.,analytical,new lines,family plan
660,Needs help with basic phone usage. I suggested he go back to the store and ask for some help.,,help,support
666,Wants to know why the rate plan is so hard to figure out. He does not believe his anytime minutes are being subtracted properly. He wanted to speak to the manager ASAP.,impolite,rate plan,supervisor
670,Does not understand why he gets charged for roaming. I referred him to the web site.,upset,roaming,billing
672,Wanted to know the nearest store location. Wants to buy additional accessories.,,accessories,store
673,He says that we keep sending him the bill to the wrong address. We have his correct billing address. I dont know why he is not getting it. He was very angry that we shut his service off for not paying. I offered to take CC but he was unwilling to do so,impolite,address,service disruption
678,He lost his phone and called to cancel service. I told him we would suspend until we hear back from him. He will contact us soon.,,lost phone,service suspension
681,Needed help figuring out his bill. I explained our minute charges.,analytical,billing,charges
686,Asking for a change of address and wants to switch plans. Transeffered him to customer care.,analytical,update address,switch plans
690,Hopes to get an additional line working by the end of the week for his wife.,,new number,service
692,Wants to get an additional line working by the end of the week. Forwarded him on to customer care.,,new number,service
